player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Corey Jones,47526,WR,TOLEDO,12,8.3,11,62.8,,0,0,0,16.9,11,28,316,1,40.5,52,63.4,,61.2,0,0,2,55,0,0,339,2,54,95.9,325,85.5,290,88.1,86,4,13.3,45,575,395,7.3,10.6,1.77
Victor Bolden Jr.,12269,WR,OREGON ST,12,11.1,6,53.5,,0,0,0,13.2,7,24,265,0,49.5,63.6,61.1,68.7,61.7,0.8,3,6,36,0.3,1,397,1,46,94,373,78.8,313,51.6,86,3,16.9,67,461,172,3.7,10,1.24
Thomas Duarte,10865,WR,UCLA,13,12.8,8,60.5,,0,0,0,7.1,4,41,324,0,72.3,74.1,76.2,64.5,75.9,0.9,4,1,51,0.2,1,460,1,52,94.8,436,97,446,128.6,86,10,1.5,7,871,253,4.9,16.8,2
Thomas Owens,48148,WR,FIU,12,11,11,59.3,,0,0,1,13.6,8,33,166,0,51.5,74,65,,65.6,0,0,2,75,0,0,429,3,51,95.8,411,2.1,9,104.5,86,8,97.9,420,653,261,5.1,12.8,1.59
Chance Allen,47789,WR,HOUSTON,14,13.1,5,65.9,,0,0,0,8.2,5,32,182,0,68.2,74.3,67.6,,67.9,0,0,2,52,0,0,449,2,56,96.7,434,13.4,60,107.6,85,6,86.6,389,753,204,3.6,13.4,1.74
DeAndre Reaves,11000,WR,MARSHALL,13,9.7,7,65.9,,0,0,0,11.1,7,35,214,0,57.4,74.5,71.3,,70,0.3,1,3,61,0,0,395,0,56,94.7,374,95.4,377,92.5,85,4,4.3,17,705,273,4.9,12.6,1.89
Kerry Thomas Jr.,48005,WR,UTSA,12,9.6,3,60,,0,0,0,16.4,10,30,331,0,42.6,76.3,67.3,,64.7,0.3,1,4,36,0,0,387,1,51,95.9,371,35.9,139,75,85,4,63.8,247,548,210,4.1,10.7,1.48
Danny Anthrop,10925,WR,PURDUE,12,6,11,69,,0,0,0,6.5,4,25,273,0,74.7,74.8,66.6,,66.9,2,7,4,41,0,0,356,0,58,95.5,340,92.7,330,69.2,84,2,3.4,12,433,249,4.3,7.5,1.27
Antwane Grant,11108,WR,W KENTUCKY,14,9.8,12,65.5,,0,0,1,15.4,10,37,346,1,40.5,50.2,71.2,,70.4,0.6,2,2,45,0,0,351,3,55,96.3,338,15.1,53,108.7,84,7,84,295,689,308,5.6,12.5,2.04
Quinshad Davis,11131,WR,N CAROLINA,14,10.6,4,65.5,,0,0,0,3.5,2,38,245,0,83.4,74.2,79.6,,79.2,1.6,5,5,40,0,0,321,4,55,94.7,304,4.7,15,79.4,84,4,93.8,301,638,142,2.6,11.6,2.1
David Glidden,11293,WR,OKLA STATE,13,9.5,16,67.9,,0,0,0,5,3,40,262,0,78.8,74.3,75.9,,76.3,0,0,0,67,0,0,442,0,57,96.6,427,95.9,424,113.5,84,3,4.1,18,866,377,6.6,15.2,2.03
C.J. Best,37912,WR,TEXAS ST,12,6.3,14,69.9,,0,0,0,14.7,10,32,314,1,43.8,58.2,72.5,,70.5,0,0,1,40,0,0,321,2,58,96.9,311,92.8,298,89.1,83,1,6.2,20,594,328,5.7,10.2,1.91
Michael Thomas,10681,WR,OHIO STATE,13,11,13,67.5,,0,0,0,6.7,4,39,260,0,73.5,74.3,83.4,,83.4,0,0,0,50,0,0,320,1,56,96.3,308,6.3,20,133.7,83,9,93.8,300,781,271,4.8,13.9,2.54
Josh Reynolds,11872,WR,TEXAS A&M,12,14.2,10,61.4,,0,0,1,5.6,3,39,312,0,82.7,74,75.3,,76.2,0,0,1,95,0,0,452,1,51,95.8,433,2.7,12,113.9,83,5,97.3,440,907,307,6,17.8,2.09
Rashawn Scott,11211,WR,MIAMI FL,13,11.5,5,62.7,,0,0,1,7.1,4,33,220,1,71.2,46.8,76.4,63.9,76.8,0,0,2,58,0.3,1,363,3,52,95.3,346,8.8,32,99.3,83,5,91.2,331,697,236,4.5,13.4,2.01
Shelton Gibson,11921,WR,W VIRGINIA,13,20.6,9,45.1,,0,0,0,15.9,7,27,343,0,37.7,72.6,65.5,,66.9,0,0,3,70,0,0,370,3,37,94.9,351,10.3,38,106.1,82,9,89.7,332,887,324,8.8,24,2.53
Marcus Kemp,12137,WR,HAWAII,13,14.8,6,43.9,,0,0,0,12.2,5,25,180,0,48.7,72.4,67.8,,67.3,0,0,4,79,0,0,301,0,36,95.7,288,5,15,55.2,82,2,95,286,565,255,7.1,15.7,1.96
Teddy Ruben,17295,WR,TROY,12,7.2,13,76.8,,0,0,0,8.7,6,31,318,0,67,75.3,79.9,,80.3,0,0,1,62,0,0,308,2,63,96.1,296,99.4,306,142.1,82,9,0.3,1,876,561,8.9,13.9,2.96
Tim White,12144,WR,ARIZONA ST,13,6.5,16,69.5,,0,0,0,10.9,7,30,110,0,58.6,74.8,61.9,,59.6,0.4,2,3,45,0,0,467,2,57,97.2,454,43.5,203,109.5,82,8,56.1,262,634,460,8.1,11.1,1.4
Bryce Williams,11220,TE,E CAROLINA,12,7,8,70.7,,0,0,2,6.5,4,30,156,1,69.6,49,66,63,59.9,18,88,4,56,11.2,55,489,6,58,86.1,421,61.3,300,86.8,82,4,17,83,587,275,4.7,10.1,1.39
DaeSean Hamilton,45416,WR,PENN STATE,13,9.7,8,55.6,,0,0,0,8.2,4,26,266,1,68.9,44.2,67.7,,65.7,2.8,12,0,48,0,0,431,1,45,95.8,413,66.4,286,102.8,81,6,30.9,133,578,261,5.8,12.8,1.4
Ricardo Louis,10748,WR,AUBURN,13,15.8,8,56.8,,0,0,2,11.5,6,28,115,1,56.8,27.5,76,63.9,80.8,0,0,1,56,0.5,1,212,3,46,96.2,204,11.3,24,93.5,81,3,88.7,188,717,198,4.3,15.6,3.51
Shane Williams-Rhodes,16845,WR,BOISE ST,11,3.7,11,79,,0,0,0,8.6,6,30,120,0,72,77.4,77,,76.7,0,0,1,23,0,0,263,1,64,97.3,256,76,200,89.7,81,0,21.3,56,547,449,7,8.5,2.14
Max McCaffrey,11357,WR,DUKE,13,10.4,14,64.2,,0,0,0,3.7,2,34,154,1,82.8,46.6,60.8,,62,0,0,3,43,0,0,551,0,52,93.8,517,96.9,534,93.3,81,5,3.1,17,633,223,4.3,12.2,1.22
Charone Peake,10875,WR,CLEMSON,15,12.6,4,61.7,,0,0,0,9.1,5,31,140,0,65.9,73.9,72.1,,70.4,0,0,3,64,0,0,388,0,50,95.4,370,4.4,17,95.9,81,5,95.6,371,723,269,5.4,14.5,1.95
Macgarrett Kings Jr.,17231,WR,MICH STATE,13,14.1,2,50,,0,0,0,16.7,8,25,223,0,42.9,74.6,66.6,,67.4,0.3,1,2,40,0,0,368,2,40,94.8,349,30.4,112,81.1,80,5,69,254,517,101,2.5,12.9,1.48
Garrett Johnson,47450,WR,KENTUCKY,12,12.4,13,57.5,,0,0,0,14.8,8,30,202,0,47.8,73.9,71.3,,72.1,0.3,1,3,39,0,0,398,1,46,94.2,375,97,386,78.9,80,2,2.8,11,695,243,5.3,15.1,1.85
Chris Brown,11118,WR,NOTRE DAME,13,11.7,4,60,,0,0,0,7.7,4,33,258,1,69.4,44.2,76.2,,76.3,0,0,2,38,0,0,300,1,48,96,288,18.3,55,89.4,80,4,81.7,245,597,230,4.8,12.4,2.07
Chaz Anderson,47973,WR,BOISE ST,13,15.8,6,52.5,,0,0,0,14.3,7,27,120,1,48.2,42.7,57.1,,55.6,0.2,1,3,54,0,0,523,5,42,96.7,506,12.2,64,73,80,3,87.4,457,582,137,3.3,13.9,1.15
Drew Morgan,48073,WR,ARKANSAS,13,8.3,13,78.8,,0,0,0,4.5,3,44,111,1,80.7,52.7,85.5,,86.1,0.6,2,1,52,0,0,333,0,63,96.7,322,37.2,124,145.1,80,10,61.3,204,845,415,6.6,13.4,2.62
Mitchell Paige,12337,WR,INDIANA,13,9.1,13,71.3,,0,0,0,6.6,4,34,190,0,73.6,75.1,70.7,,70.9,0,0,2,45,0,0,348,0,57,96.8,337,98,341,111.7,80,6,2,7,685,305,5.4,12,2.03
Phil Mayhue,48044,WR,MEMPHIS,13,9.4,14,65.8,,0,0,0,8.8,5,34,218,1,66,74.2,77.9,,75.8,0,0,0,43,0,0,328,0,52,97.9,321,2.4,8,96.9,79,1,97.6,320,678,322,6.2,13,2.11
Jehu Chesson,11894,WR,MICHIGAN,13,13.7,3,63.3,,0,0,0,9.1,5,36,222,0,70.7,75.9,78.9,64.5,77.2,2.4,9,1,64,0.3,1,380,3,50,96.1,365,29.2,111,127.9,79,9,66.8,254,765,283,5.7,15.3,2.1
TJ Rahming,47767,WR,DUKE,12,12.9,4,54.4,,0,0,0,12.2,6,27,154,1,55.6,43,62.8,,63.6,0,0,1,59,0,0,322,3,43,96.9,312,12.7,41,80.7,79,2,87,280,571,259,6,13.3,1.83
Anthony Rice,47747,WR,C MICHIGAN,13,8.9,5,73.1,,0,0,0,1.7,1,36,134,1,89.7,49.3,75.8,,76.5,0,0,3,30,0,0,363,1,57,95.6,347,82.1,298,95.8,78,4,17.9,65,594,139,2.4,10.4,1.71
Malachi Dupre,12002,WR,LSU,12,15.3,3,56.4,,0,0,0,10.2,5,30,211,0,67.2,73.3,76.4,,77.6,0,0,4,55,0,0,298,2,44,95,283,63.1,188,90.9,78,6,36.9,110,702,195,4.4,16,2.48
Canaan Severin,10896,WR,VIRGINIA,12,13.4,0,67.9,,0,0,0,5.4,3,38,335,0,78.4,74.3,80.6,,80.7,0,0,5,38,0,0,355,0,53,95.8,340,63.1,224,106,78,8,36.9,131,746,125,2.4,14.1,2.19
Ryan Switzer,11888,WR,N CAROLINA,14,6.5,10,70.5,,0,0,0,5.2,3,30,245,1,78.1,50.6,70.4,38.4,71.1,0,0,1,89,0.6,2,338,1,55,93.2,315,89.6,303,118.4,78,6,5.6,19,697,509,9.3,12.7,2.21
Imani Davis,16590,WR,AKRON,13,10.8,13,59,,0,0,0,11.5,6,30,102,2,56.9,26.8,76,,75.2,0,0,3,42,0,0,302,2,46,94.4,285,97.4,294,79.7,78,3,2.3,7,593,262,5.7,12.9,2.08
Desmond Cain,47979,WR,ILLINOIS,12,5.8,10,68.8,,0,0,0,5.4,3,27,187,0,76.8,74.5,66,,65.2,0,0,1,37,0,0,396,0,53,96,380,88.6,351,85,77,1,11.4,45,492,286,5.4,9.3,1.29
Rokeem Williams,47958,WR,MIAMI OH,12,16,4,42.9,,0,0,1,19.5,8,23,221,0,35.5,42.4,66.7,,67.4,0,0,4,78,0,0,305,1,33,95.1,290,19.7,60,54.3,77,2,80.3,245,545,221,6.7,16.5,1.88
Temuchin Hodges,11956,TE,VA TECH,13,15.1,5,51.9,,0,0,0,7,3,25,337,1,78.1,45.1,69.6,45.9,67.1,5.1,21,4,47,1,4,408,2,40,93.1,380,74,302,78.8,77,6,20.8,85,538,174,4.4,13.5,1.42
River Cracraft,47417,WR,WASH STATE,10,8.5,5,70.1,,0,0,1,6.9,4,32,341,1,72.7,74.2,67.1,,68.5,0,0,1,33,0,0,401,1,54,97.3,390,96.5,387,109.9,77,5,3.5,14,613,183,3.4,11.4,1.57
Jaylen Samuels,47297,TE,NC STATE,13,1.8,13,85.5,,0,0,1,1.5,1,27,248,2,90.7,55.3,81.2,69.3,89.7,27.1,70,1,64,13.6,35,258,1,65,83.7,216,41.1,106,124.9,76,7,5.8,15,603,559,8.6,9.3,2.79
Kendal Keys,26969,WR,UNLV,12,12.7,2,57.9,,0,0,0,4.3,2,25,325,0,79.4,73.3,66.8,,65.2,0,0,5,61,0,0,397,0,44,93.5,371,13.1,52,78,76,6,86.9,345,525,111,2.5,11.9,1.42
Demarcus Robinson,10760,WR,FLORIDA,13,10.6,10,63.2,,0,0,1,9.4,5,30,163,1,64.5,45.9,68.5,,68.7,0,0,4,38,0,0,360,2,48,96.4,347,15.3,55,70.2,76,2,84.7,305,523,274,5.7,10.9,1.51
Ryan Burbrink,17092,WR,BOWL GREEN,13,9.6,3,73.7,,0,0,0,6.7,4,34,122,1,71,50.3,63.2,,63.5,0.9,4,3,43,0,0,469,3,56,94.5,443,96.2,451,99.8,76,4,3,14,643,190,3.4,11.5,1.45
Jonathan Duhart,47666,WR,DOMINION,12,10.3,10,61.8,,0,0,0,9.6,5,31,263,0,63.8,73.6,68.2,76.8,66.6,0.2,1,0,64,2,9,454,0,47,95.2,432,81.1,368,123.6,76,8,8.4,38,637,212,4.5,13.6,1.47
David Morgan,10822,TE,UTSA,12,9.9,4,60,,0,0,0,4.3,2,33,331,0,80.2,73.4,92.5,75.2,80.8,44.7,194,1,32,17.7,77,434,9,45,78.6,341,39.4,171,95.7,75,4,15,65,566,192,4.3,12.6,1.66
Ricky Seals-Jones,12020,WR,TEXAS A&M,13,11.2,4,60,,0,0,0,6.3,3,29,312,1,68.7,44.1,66.5,71.9,63.7,1.1,5,4,44,0.2,1,440,2,45,94.8,417,98.4,433,78.8,75,4,0.2,1,560,224,5,12.4,1.34
Teldrick Morgan,47726,WR,NEW MEX ST,9,11.1,8,60,,0,0,0,16.7,9,19,242,0,41.1,74.3,60.3,64.5,62.7,2.6,8,2,78,0.3,1,305,2,45,95.4,291,96.4,294,89.4,75,4,0.7,2,552,311,6.9,12.3,1.9
Marcus McGill,47629,WR,BUFFALO,12,9.3,14,67.6,,0,0,0,2,1,32,126,0,76.3,74.4,68.5,,67.5,3.2,14,0,40,0,0,436,3,50,94,410,27.1,118,109.1,74,4,69.7,304,581,243,4.9,11.6,1.42
K.J. Brent,11349,WR,WAKE,12,14.3,5,56.8,,0,0,1,4.5,2,28,339,0,72.1,73.1,64.8,,65,0.4,2,3,52,0,0,500,1,42,95.4,477,9,45,69.8,74,1,90.6,453,583,125,3,13.9,1.22
Kermit Whitfield,12177,WR,FLORIDA ST,13,8.2,11,77,,0,0,0,5,3,33,167,0,84.1,75.6,76.1,,78.1,0,0,3,70,0,0,333,1,57,95.8,319,87.1,290,120.9,74,6,12.9,43,790,466,8.2,13.9,2.48
Deon-Tay McManus,31827,WR,MARSHALL,13,10.4,3,47.3,,0,0,0,14.6,6,19,214,0,47.8,72.3,57.3,,55.6,0.3,1,1,27,0,0,375,0,35,94.4,354,0.3,1,58.8,74,1,99.5,373,327,111,3.2,9.3,0.92
Jerome Lane,26262,WR,AKRON,13,15.7,11,52.7,,0,0,0,11.4,5,31,102,0,57.5,72.8,78.6,70,79.9,0,0,2,72,0.7,2,270,4,39,93,251,0.4,1,114.9,74,8,98.9,267,783,284,7.3,20.1,3.12
Quenton Bundrage,11256,WR,IOWA STATE,12,12,14,55.4,,0,0,0,6.8,3,22,193,2,71.5,24.5,64.6,,63.6,0,0,2,37,0,0,374,1,41,96.5,361,9.6,36,85.8,74,4,90.4,338,547,245,6,13.3,1.52
Dede Westbrook,11865,WR,OKLAHOMA,13,13.5,5,63,,0,0,1,8,4,29,261,2,68.8,27.4,67.5,,67.2,0,0,2,42,0,0,447,6,46,96,429,7.6,34,103.8,73,4,92.4,413,742,345,7.5,16.1,1.73
Nate Phillips,47463,WR,ARIZONA,13,12.2,6,60.3,,0,0,0,12,6,25,109,1,57.1,43.2,65.5,,63.3,0,0,2,44,0,0,422,1,44,95.7,404,97.4,411,91.4,73,4,2.6,11,564,204,4.6,12.8,1.4
Devon Blackmon,17100,WR,BYU,13,13.8,4,63,,0,0,0,6.1,3,24,128,0,75,73.6,72.1,,71.6,0,0,1,70,0,0,315,1,46,95.2,300,14.3,45,87.1,73,0,85.1,268,669,186,4,14.5,2.23
Paul Turner,11082,WR,LA TECH,11,12.5,11,63,,0,0,0,8,4,28,208,0,74.5,73.8,73.3,,71.9,0,0,1,72,0,0,327,0,46,95.7,313,1.8,6,100.3,73,3,98.2,321,661,313,6.8,14.4,2.11
Johnny Jackson,17139,WR,ARIZONA,13,8.7,7,68.5,,0,0,0,12.3,7,26,109,0,54.6,73.8,73.2,,72.7,0,0,1,70,0,0,264,0,50,98.5,260,96.6,255,111,73,5,3.4,9,609,276,5.5,12.2,2.34
Bryce Treggs,11278,WR,CAL,13,17.3,1,61.6,,0,0,0,15.1,8,35,130,0,48,73.6,71.1,,71.3,0.6,2,4,80,0,0,353,3,45,94.6,334,89.5,316,114.7,73,7,9.6,34,959,229,5.1,21.3,2.87
Hunter Henry,10669,TE,ARKANSAS,13,11.4,4,69.9,,0,0,0,0,0,38,111,1,92.6,74,92.4,76.9,91.6,69.6,282,2,51,19.3,78,405,7,51,78.8,319,28.6,116,105.6,73,3,0,0,754,240,4.7,14.8,2.36
Rodney Mills,19470,TE,UMASS,10,12.3,4,43.8,,0,0,0,22,9,23,216,0,30,71.9,75.5,92.8,72.2,34.2,130,4,63,23.4,89,380,4,32,72.9,277,37.4,142,56.6,73,3,7.1,27,475,179,5.6,14.8,1.71
Alonzo Russell,11114,WR,TOLEDO,12,14.4,2,50,,0,0,0,14.3,6,30,316,1,43.5,38.3,72.7,,69.8,0,0,1,51,0,0,328,2,36,96.3,316,17.4,57,97.2,72,5,82.6,271,624,170,4.7,17.3,1.97
Rodney Adams,11925,WR,USF,13,13.9,4,61.1,,0,0,0,10.2,5,29,327,1,64.3,29.5,70.7,63.4,72.1,0.3,1,4,68,0.3,1,336,3,44,94,316,25.9,87,117.1,72,9,73.2,246,824,526,12,18.7,2.61
Gabe Fuselier,47634,WR,LA LAFAYET,12,12.2,6,50,,0,0,0,2.7,1,18,207,0,83.1,72.4,62.2,61.1,59.9,0,0,3,35,0.3,1,383,1,36,94.5,362,9.7,37,50.8,72,1,90.3,346,341,133,3.7,9.5,0.94
Chris Moore,10741,WR,CINCINNATI,12,19,8,54.2,,0,0,0,11.4,5,33,138,1,53.2,43,69.5,,70.2,0,0,3,68,0,0,363,1,39,93.9,341,8.8,32,109.4,72,7,91.2,331,815,225,5.8,20.9,2.39
Antonio Callaway,48101,WR,FLORIDA,14,14.6,4,49.3,,0,0,0,7.9,3,23,163,0,67.8,73.4,66.2,61,65.3,1.5,6,0,66,0.2,1,412,1,35,96.4,397,28.6,118,101.8,71,4,69.7,287,680,279,8,19.4,1.71
Al-Damion Riles,12332,WR,LA LAFAYET,11,5.7,8,64.8,,0,0,0,9.8,5,21,207,0,62.4,73.7,69.8,63.9,69.5,0.4,1,3,33,0.4,1,267,1,46,95.9,256,97.4,260,85.3,71,4,2.2,6,478,340,7.4,10.4,1.87
Cam Serigne,47249,TE,WAKE,12,8.9,2,64.8,,0,0,1,6.1,3,29,339,1,74.1,43.9,63.3,31.6,65,64.5,309,3,49,12.9,62,479,2,46,83.3,399,30.9,148,90.2,71,4,1,5,562,180,3.9,12.2,1.41
Max Morrison,20285,WR,CINCINNATI,13,10.2,3,73.2,,0,0,0,7.1,4,30,138,1,77.6,47.3,71.5,,70.8,0.3,1,2,40,0,0,314,1,52,93.9,295,89.8,282,101.3,71,3,9.9,31,611,168,3.2,11.8,2.07
James Quick,12305,WR,LOUISVILLE,11,15.5,8,54.9,,0,0,0,18.8,9,25,210,0,35.1,73.2,65.5,43.2,68.6,0.3,1,4,48,0,0,290,0,39,97.2,282,95.5,277,84.4,71,5,3.4,10,623,188,4.8,16,2.21
Cam Phillips,47593,WR,VA TECH,13,8.1,6,70,,0,0,0,3.9,2,27,337,2,81.3,26.5,62.6,,59.9,0,0,3,60,0,0,449,3,49,94.2,423,31,139,86.5,70,2,69,310,578,250,5.1,11.8,1.37
Dustin Creel,17974,WR,E MICHIGAN,12,9.6,3,61.4,,0,0,0,12.2,6,26,160,0,54.8,73.2,63.9,,61.2,0,0,5,57,0,0,408,3,43,97.1,396,24.3,99,78.9,70,6,75.7,309,450,227,5.3,10.5,1.14
Billy Freeman,47284,TE,S JOSE ST,13,8.6,5,68.6,,0,0,0,9.4,5,31,285,1,63.9,44.9,77.9,76,74.9,68.3,301,2,35,13.6,60,441,2,48,83,366,26.3,116,110.7,70,6,3.9,17,585,290,6,12.2,1.6
Deon Watson,47277,WR,IDAHO,11,11.3,5,60,,0,0,1,8.7,4,29,185,0,72.6,73.2,74.1,,74.6,7.3,24,2,58,0,0,329,2,42,96,316,17.3,57,106.3,70,7,75.4,248,550,149,3.5,13.1,1.74
Jake Butt,11900,TE,MICHIGAN,13,8,7,72.9,,0,0,1,1.9,1,28,222,0,88.2,73.9,83.4,63.9,90,72.4,304,1,56,12.9,54,420,2,51,82.9,348,20.5,86,114.8,70,4,5.2,22,653,259,5.1,12.8,1.88
Ventell Bryant,47959,WR,TEMPLE,14,11.5,9,55.7,,0,0,0,17,8,28,306,0,41.7,73.3,78.5,,76.6,0,0,1,75,0,0,271,1,39,91.1,247,4.1,11,91.3,70,3,95.9,260,579,277,7.1,14.8,2.34
Conner Floyd,16802,WR,TULSA,13,8.6,4,65.2,,0,0,0,10,5,28,320,0,63.7,74.2,57.2,,57.3,0,0,2,36,0,0,486,1,45,93.8,456,96.9,471,86.5,69,3,3.1,15,458,187,4.2,10.2,1
Malik Turner,48078,WR,ILLINOIS,12,11.7,4,56.5,,0,0,1,11.4,5,23,187,0,58.3,72.9,60.4,,60.3,0,0,0,50,0,0,468,4,39,96.8,453,29.9,140,94.5,69,3,69.9,327,510,156,4,13.1,1.13
Jafus Gaines,19364,WR,TEXAS ST,12,13,2,60.9,,0,0,1,10.6,5,22,314,0,60.5,73.5,61.3,,61.9,0,0,4,49,0,0,380,3,42,97.1,369,19.2,73,70.1,69,2,80.8,307,526,181,4.3,12.5,1.43
Shay Fields,47791,WR,COLORADO,12,13.6,3,60.9,,0,0,0,4.5,2,23,143,1,72.7,43.3,66.6,,65.6,0.3,1,0,72,0,0,367,0,42,96.7,355,16.1,59,108.4,69,4,83.7,307,601,210,5,14.3,1.69
Donovan Harden,16201,WR,GA STATE,10,15.3,3,55.9,,0,0,0,9.5,4,35,175,0,63.9,73.1,70.3,,69.6,0,0,5,76,0,0,404,3,38,94.1,380,42.6,172,86.3,68,5,57.2,231,715,283,7.4,18.8,1.88
Darius Powe,11251,WR,CAL,13,9.4,8,69.1,,0,0,0,4.1,2,30,130,0,75.1,73.6,73,72.3,73.4,7.5,23,1,49,1.6,5,307,2,47,91.9,282,91.2,280,127.1,68,8,1,3,560,269,5.7,11.9,1.99
Brandon Reilly,12150,WR,NEBRASKA,13,15.6,5,58.8,,0,0,0,9.1,4,33,238,0,64.6,76,81.3,,79.5,0,0,3,52,0,0,316,1,40,93.4,295,8.2,26,98.5,68,4,91.8,290,754,208,5.2,18.9,2.56
Marcell Ateman,23670,WR,OKLA STATE,13,16.2,1,66.2,,0,0,0,8.2,4,33,262,0,68.9,73.8,75.2,,74.4,0,0,3,82,0,0,376,1,45,97.3,366,7.4,28,110.4,68,5,92.6,348,767,98,2.2,17,2.1
Herb Waters,11520,WR,MIAMI FL,13,12.6,10,60.3,,0,0,0,14.6,7,21,220,0,48.4,74,59.3,,59.1,0,0,1,46,0,0,432,4,41,95.4,412,10,43,89.3,68,1,89.8,388,624,263,6.4,15.2,1.51
Trent Cowan,47208,WR,IDAHO,12,9.5,4,70.6,,0,0,0,0,0,27,185,0,92,73.7,85,76.2,78.6,72.4,318,1,36,8.9,39,439,1,48,87.9,386,20,88,112.3,68,4,7.1,31,619,254,5.3,12.9,1.6
Devin Lauderdale,48315,WR,TEXAS TECH,11,11.4,11,64.2,,0,0,1,15.7,8,22,315,2,45.2,25.2,60.7,73,61,0,0,1,64,0.5,2,400,5,43,96,384,7.8,31,108.5,67,4,91.5,366,631,345,8,14.7,1.64
Shaun Nixon,30132,WR,TCU,13,5,13,70.1,,0,0,0,7.8,4,16,305,0,69.2,77.4,65.1,,61.6,0,0,1,70,0,0,388,2,47,93.3,362,92.3,358,90.5,67,1,4.1,16,501,359,7.6,10.7,1.38
Anthony Miller,48160,WR,MEMPHIS,12,8.6,18,70.1,,0,0,0,4.1,2,31,218,0,80.6,58.3,80.3,,81.8,0,0,0,82,0,0,240,3,47,97.9,235,20.8,50,128.9,67,5,78.8,189,700,401,8.5,14.9,2.98
Kalib Woods,48013,WR,FAU,11,16.5,2,40.3,,0,0,0,10,3,19,165,0,61.8,71.3,56.9,,57,0,0,2,55,0,0,354,3,27,94.6,335,16.4,58,58.7,67,3,83.6,296,331,70,2.6,12.3,0.99
Zach Wright,47483,WR,RICE,12,12.7,5,58.2,,0,0,0,9.3,4,27,275,0,65.3,73,66.1,67.8,65.2,0,0,1,36,0.3,1,389,1,39,95.9,373,89.2,347,103.7,67,5,10.5,41,554,190,4.9,14.2,1.49
Trevon Brown,28281,WR,E CAROLINA,9,11.6,4,62.1,,0,0,0,12.8,6,24,156,0,54.9,73.2,73.7,,73.3,0,0,3,47,0,0,259,0,41,96.9,251,7.3,19,86.4,66,4,92.7,240,495,175,4.3,12.1,1.97
Alex Gardner,28346,HB,FIU,12,0.4,19,90.9,,0,0,0,6.3,4,19,166,0,75,85.2,72,74.4,86.2,0,0,0,27,43.3,189,436,0,60,53.9,235,1.1,5,99.6,66,1,0,0,442,430,7.2,7.4,1.88
Stacy Coley,11974,WR,MIAMI FL,11,10.7,5,71.2,,0,0,0,2.1,1,26,220,0,87.5,74.3,78.4,,80.4,0,0,3,67,0,0,259,7,47,95.8,248,88,228,106.3,66,4,11.6,30,690,300,6.4,14.7,2.78
Devan Stubblefield,28257,WR,HAWAII,12,10.2,6,45.5,,0,0,0,18.9,7,15,180,1,29,33.2,58.1,,57.3,0,0,2,77,0,0,314,4,30,95.9,301,10.5,33,69.8,66,4,89.5,281,353,193,6.4,11.8,1.17
Cody Thompson,48152,WR,TOLEDO,12,14.3,12,56.1,,0,0,1,7.5,3,34,316,0,69.3,72.6,79.2,,80.1,0,0,2,88,0,0,362,5,37,96.4,349,11.6,42,113.5,66,5,88.4,320,825,375,10.1,22.3,2.36
Jaquan White,47843,WR,UTEP,12,10.4,11,61.5,,0,0,0,11.1,5,24,330,0,59.8,43.6,62.7,,62.9,0,0,2,58,0,0,303,1,40,97,294,70.6,214,107.9,65,7,29.4,89,490,178,4.5,12.3,1.67
KaVontae Turpin,47658,WR,TCU,13,6.7,10,70.8,,0,0,0,2.1,1,24,305,0,86.5,55.8,71.5,74.9,75.2,0,0,5,86,0.8,2,250,2,46,92.8,232,86,215,110.6,65,8,4.8,12,655,541,11.8,14.2,2.82
Kenneth Scott,16622,WR,UTAH,13,15,2,60,,0,0,2,4.9,2,25,328,0,78.2,73,66.8,,66.5,0.2,1,2,42,0,0,414,5,39,93.5,387,12.1,50,89.1,65,4,87.7,363,457,76,1.9,11.7,1.18
David Richards,11055,WR,ARIZONA,13,11.6,4,66.2,,0,0,0,6.5,3,29,109,0,72.8,73.2,63,,63.3,0,0,1,50,0,0,431,1,43,96.5,416,6.5,28,116.7,65,6,93.5,403,548,152,3.5,12.7,1.32
Daikiel Shorts,12153,WR,W VIRGINIA,13,10,4,69.2,,0,0,0,8.2,4,35,343,0,67.9,73.3,74.4,,74.2,0,0,2,29,0,0,328,4,45,95.4,313,90.9,298,106.4,65,5,9.1,30,528,155,3.4,11.7,1.69
Marcus Smith,18761,TE,N TEXAS,12,8.2,5,44.6,,0,0,1,12.1,4,13,251,0,55.5,71.6,59.1,36.8,55.2,31.3,99,4,24,13,41,316,1,29,84.2,266,60.1,190,30.4,65,0,3.8,12,261,92,3.2,9,0.98
