,Player,Tm,Season,Age,PosRank,PPR/G_prev,avg_depth_of_target,caught_percent,grades_offense,grades_pass_route,route_rate,slot_rate,wide_rate,inline_rate,yprr,man_grades_pass_route,zone_grades_pass_route,grades_pass,pbe,PPR/G,Pass Plays/G,Receptions/G,Routes/G,Targets/G,TD/G,YDS/G,YAC/G,RZ Targets/G,P_Att/G,P_Cmp/G,P_TD/G,P_Yds/G
1838,Anthony Schwartz,CLE,2022-23,22,142,2.3857142857142857,17.8,45.5,57.4,56.7,97.0,24.3,75.7,0.0,0.82,52.2,60.0,74.0,86.2,1.7090909090909092,12.071428571428571,0.7142857142857143,11.714285714285714,1.5714285714285714,0.07142857142857142,9.642857142857142,0.8571428571428571,0.14285714285714285,30.58823529411765,18.823529411764707,1.2352941176470589,195.2941176470588
1839,Kenny Golladay,NYG,2022-23,29,146,6.364285714285714,14.2,49.3,68.3,68.2,94.2,19.8,80.2,0.0,1.23,66.3,68.8,70.6,83.5,1.675,32.07142857142857,2.642857142857143,30.214285714285715,5.357142857142857,0.0,37.214285714285715,8.285714285714286,0.7142857142857143,34.88235294117647,20.647058823529413,0.8823529411764706,188.0
1840,Tom Kennedy,DET,2022-23,26,147,1.5333333333333332,7.9,60.0,57.3,55.2,94.9,58.2,41.8,0.0,0.58,59.2,56.4,61.7,84.5,3.1571428571428575,8.909090909090908,0.5454545454545454,8.454545454545455,0.9090909090909091,0.0,4.909090909090909,1.5454545454545454,0.09090909090909091,34.88235294117647,23.294117647058822,1.3529411764705883,211.64705882352942
1841,Breshad Perriman,TB,2022-23,29,144,5.566666666666666,9.4,64.7,60.8,60.7,97.5,12.4,87.6,0.0,1.42,62.9,55.3,90.8,90.9,2.118181818181818,20.166666666666668,1.8333333333333333,19.666666666666668,2.8333333333333335,0.16666666666666666,27.833333333333332,17.0,0.5,43.0,28.941176470588236,2.5294117647058822,307.5882352941176
1846,T.Y. Hilton,DAL,2022-23,33,150,7.409999999999999,13.4,62.2,70.1,69.3,93.7,19.7,80.3,0.0,1.48,65.6,72.0,84.7,89.7,6.366666666666667,23.8,2.3,22.3,3.7,0.3,33.1,6.6,0.4,38.05882352941177,26.11764705882353,2.3529411764705883,282.3529411764706
1848,David Sills V,NYG,2022-23,26,152,0.925,8.3,33.3,51.3,50.7,91.7,20.8,79.2,0.0,0.39,44.9,61.0,70.6,83.5,2.4000000000000004,12.0,0.5,11.0,1.5,0.0,4.25,0.25,0.25,34.88235294117647,20.647058823529413,0.8823529411764706,188.0
1850,Marcus Johnson,NYG,2022-23,28,154,3.542857142857143,10.5,52.9,63.0,64.9,92.1,15.8,84.2,0.0,1.72,70.6,61.3,70.6,83.5,1.3499999999999999,14.428571428571429,1.2857142857142858,13.285714285714286,2.4285714285714284,0.0,22.857142857142858,14.142857142857142,0.42857142857142855,34.88235294117647,20.647058823529413,0.8823529411764706,188.0
1851,Dax Milne,WAS,2022-23,23,155,1.1846153846153846,7.8,69.2,57.8,55.6,92.7,33.3,63.5,3.1,0.93,61.3,50.3,67.9,84.0,1.0466666666666666,7.384615384615385,0.6923076923076923,6.846153846153846,1.0,0.0,6.384615384615385,3.0,0.07692307692307693,32.35294117647059,20.941176470588236,1.2352941176470589,202.41176470588235
1853,Cam Sims,WAS,2022-23,26,157,3.4857142857142853,14.1,62.5,62.6,62.3,94.0,18.7,81.3,0.0,1.23,60.2,63.1,67.9,84.0,0.9941176470588234,13.0,1.0714285714285714,12.214285714285714,1.7142857142857142,0.14285714285714285,15.071428571428571,3.5,0.2857142857142857,32.35294117647059,20.941176470588236,1.2352941176470589,202.41176470588235
1855,D'Wayne Eskridge,SEA,2022-23,25,163,2.83,14.0,52.6,58.3,55.4,96.4,58.9,41.1,0.0,0.59,43.7,57.0,71.4,82.6,1.3800000000000001,11.2,1.0,10.8,1.9,0.1,6.4,3.2,0.2,29.11764705882353,19.058823529411764,1.7647058823529411,201.88235294117646
1860,Jamison Crowder,BUF,2022-23,29,166,9.141666666666667,6.3,71.8,64.9,65.1,93.1,78.9,20.8,0.2,1.15,65.8,65.1,77.5,86.5,3.0,34.833333333333336,4.25,32.416666666666664,5.916666666666667,0.16666666666666666,37.25,14.583333333333334,0.9166666666666666,38.529411764705884,24.41176470588235,2.1176470588235294,252.0
1861,Jalen Guyton,LAC,2022-23,25,164,6.075,11.0,67.4,57.4,59.6,93.9,26.9,72.7,0.4,1.03,48.6,67.8,85.8,87.8,2.8000000000000003,28.8125,1.9375,27.0625,2.875,0.1875,28.0,9.625,0.4375,39.64705882352941,26.058823529411764,2.235294117647059,282.3529411764706
1862,Jake Kumerow,BUF,2022-23,30,165,0.32,19.6,40.0,55.1,54.0,94.0,26.0,74.0,0.0,0.6,44.2,65.3,77.5,86.5,1.7333333333333334,3.5714285714285716,0.14285714285714285,3.357142857142857,0.35714285714285715,0.0,2.0,0.5714285714285714,0.14285714285714285,38.529411764705884,24.41176470588235,2.1176470588235294,252.0
1864,Trent Taylor,CIN,2022-23,28,170,1.525,13.0,66.7,64.4,64.3,92.3,80.8,19.2,0.0,1.71,73.7,60.5,91.2,84.0,0.73125,13.0,1.0,12.0,1.5,0.0,20.5,3.0,0.5,32.64705882352941,22.58823529411765,2.1176470588235294,259.0
1869,Cody Hollister,TEN,2022-23,29,171,2.433333333333333,11.4,57.1,59.3,58.8,97.0,14.9,85.1,0.0,0.51,63.0,56.8,81.0,81.4,0.7636363636363637,22.333333333333332,1.3333333333333333,21.666666666666668,2.3333333333333335,0.0,11.0,6.333333333333333,0.6666666666666666,31.470588235294116,21.11764705882353,1.2941176470588236,201.05882352941177
1871,Racey McMath,TEN,2022-23,23,174,0.08888888888888889,11.0,40.0,48.8,47.4,95.8,18.8,77.1,2.1,0.17,61.4,41.5,81.0,81.4,1.28,5.333333333333333,0.2222222222222222,5.111111111111111,0.5555555555555556,0.0,0.8888888888888888,1.0,0.1111111111111111,31.470588235294116,21.11764705882353,1.2941176470588236,201.05882352941177
1874,Laquon Treadwell,SEA,2022-23,27,176,6.866666666666667,12.5,64.7,72.0,69.9,92.3,24.2,75.5,0.3,1.52,70.1,65.3,71.4,82.6,1.7,25.833333333333332,2.75,23.833333333333332,4.25,0.08333333333333333,36.166666666666664,9.916666666666666,0.5,29.11764705882353,19.058823529411764,1.7647058823529411,201.88235294117646
1881,Tylan Wallace,BAL,2022-23,23,180,0.2529411764705882,8.4,40.0,55.5,52.4,93.2,57.6,39.0,1.7,0.42,63.6,49.7,65.9,86.4,0.8111111111111111,5.9,0.2,5.5,0.5,0.0,2.3,1.3,0.1,35.94117647058823,23.294117647058822,1.2352941176470589,233.0
1882,Quintez Cephus,DET,2022-23,24,198,9.879999999999999,11.5,68.2,71.7,70.9,92.2,12.8,87.2,0.0,1.57,72.1,60.5,61.7,84.5,0.875,28.2,3.0,26.0,4.4,0.4,40.8,19.6,0.6,34.88235294117647,23.294117647058822,1.3529411764705883,211.64705882352942
1883,Pharoh Cooper,ARI,2022-23,27,190,0.95,6.7,36.4,49.7,51.8,96.8,87.2,12.8,0.0,0.36,55.4,53.1,88.1,87.3,0.82,11.75,0.5,11.375,1.375,0.0,4.125,0.75,0.375,34.76470588235294,24.41176470588235,1.588235294117647,251.52941176470588
1885,Bryan Edwards,ATL,2022-23,24,200,6.81875,14.6,60.7,63.8,63.5,94.3,26.9,72.7,0.0,1.12,82.5,53.3,60.7,82.0,0.6428571428571429,33.9375,2.125,32.0,3.5,0.1875,35.6875,11.875,0.5,33.705882352941174,22.176470588235293,1.1764705882352942,218.41176470588235
1888,Penny Hart,SEA,2022-23,26,192,0.7588235294117647,9.4,58.3,62.7,62.3,95.8,35.2,64.8,0.0,0.87,54.0,67.5,71.4,82.6,0.5555555555555556,4.4375,0.4375,4.25,0.75,0.0,3.6875,2.5,0.0625,29.11764705882353,19.058823529411764,1.7647058823529411,201.88235294117646
1890,Lil'Jordan Humphrey,NE,2022-23,24,193,4.99,11.1,72.2,71.1,71.1,95.1,58.0,40.6,0.7,1.83,70.3,60.6,77.4,88.3,0.6666666666666666,14.3,1.3,13.6,1.8,0.2,24.9,9.9,0.1,31.470588235294116,21.41176470588235,1.411764705882353,226.88235294117646
1893,Keith Kirkwood,NO,2022-23,28,195,1.5666666666666667,8.0,42.9,50.3,50.9,93.0,60.5,39.5,0.0,0.43,57.6,56.5,66.2,84.5,0.76,14.333333333333334,1.0,13.333333333333334,2.3333333333333335,0.0,5.666666666666667,5.333333333333333,0.3333333333333333,29.647058823529413,17.235294117647058,1.7058823529411764,187.41176470588235
1894,Dezmon Patmon,IND,2022-23,24,187,1.2625,11.8,50.0,65.2,62.5,100.0,13.8,86.2,0.0,0.72,54.5,71.3,75.9,81.5,4.4,4.142857142857143,0.2857142857142857,4.142857142857143,0.5714285714285714,0.14285714285714285,3.0,0.42857142857142855,0.14285714285714285,30.647058823529413,19.058823529411764,1.588235294117647,197.7058823529412
1895,Juwann Winfree,GB,2022-23,26,196,1.6857142857142857,6.1,61.5,48.2,50.5,96.2,32.1,67.9,0.0,0.77,38.8,68.1,87.3,87.3,0.9,11.142857142857142,1.1428571428571428,10.714285714285714,1.8571428571428572,0.0,8.285714285714286,4.714285714285714,0.42857142857142855,34.88235294117647,23.647058823529413,2.2941176470588234,253.8235294117647
1898,C.J. Board,TEN,2022-23,29,209,1.6166666666666665,17.2,66.7,61.4,60.0,88.9,33.3,66.7,0.0,1.06,59.3,56.7,81.0,81.4,0.4,9.0,0.6666666666666666,8.0,1.0,0.0,8.5,2.0,0.16666666666666666,31.470588235294116,21.11764705882353,1.2941176470588236,201.05882352941177
1947,Deonte Harty,NO,2022-23,25,252,8.7,10.6,63.2,87.8,86.7,95.1,35.0,60.5,0.4,2.69,90.3,79.0,66.2,84.5,0.325,17.153846153846153,2.769230769230769,16.307692307692307,4.384615384615385,0.23076923076923078,43.84615384615385,18.923076923076923,0.38461538461538464,29.647058823529413,17.235294117647058,1.7058823529411764,187.41176470588235
1951,CeeDee Lamb,DAL,2023-24,24,1,17.741176470588236,10.5,72.3,86.3,87.5,94.9,62.5,36.2,0.3,2.38,90.9,78.9,68.6,86.7,23.71764705882353,35.411764705882355,6.294117647058823,33.588235294117645,8.705882352941176,0.5294117647058824,79.94117647058823,29.235294117647058,0.7058823529411765,32.705882352941174,20.88235294117647,1.6470588235294117,219.76470588235293
1952,Tyreek Hill,MIA,2023-24,29,2,20.423529411764704,12.7,71.3,92.1,92.2,94.0,42.1,54.4,1.2,3.2,87.3,91.8,81.4,85.3,23.525,33.411764705882355,7.0,31.41176470588235,9.823529411764707,0.4117647058823529,100.58823529411765,28.647058823529413,0.5294117647058824,34.35294117647059,21.647058823529413,1.7647058823529411,265.3529411764706
1953,Amon-Ra St. Brown,DET,2023-24,24,3,16.725,6.7,76.3,90.7,90.4,94.5,59.9,38.7,0.4,2.4,90.8,82.7,71.6,85.9,20.68125,31.9375,6.625,30.1875,8.6875,0.375,72.5625,34.0,1.3125,34.588235294117645,22.529411764705884,1.7058823529411764,251.8235294117647
1954,Mike Evans,TB,2023-24,30,4,15.026666666666667,14.2,62.6,74.0,75.6,94.1,26.6,73.4,0.0,1.81,81.7,73.1,52.2,90.8,16.61764705882353,44.333333333333336,5.133333333333334,41.733333333333334,8.2,0.4,75.53333333333333,15.133333333333333,0.9333333333333333,44.1764705882353,29.352941176470587,1.5294117647058822,269.7647058823529
1956,DJ Moore,CHI,2023-24,26,6,11.711764705882352,14.0,57.8,73.9,76.2,94.4,27.6,71.5,0.7,1.74,77.5,69.5,54.4,82.5,16.852941176470587,31.764705882352942,3.7058823529411766,30.0,6.411764705882353,0.4117647058823529,52.23529411764706,11.235294117647058,0.5882352941176471,22.176470588235293,13.117647058823529,1.1176470588235294,130.52941176470588
1957,A.J. Brown,PHI,2023-24,26,8,17.623529411764707,12.9,64.2,88.0,89.2,94.6,25.7,74.1,0.0,2.59,88.6,74.5,80.6,89.7,17.03529411764706,35.94117647058823,5.176470588235294,34.0,8.058823529411764,0.6470588235294118,88.0,33.23529411764706,0.9411764705882353,31.529411764705884,20.58823529411765,1.4705882352941178,241.47058823529412
1958,Deebo Samuel,SF,2023-24,27,7,12.953846153846154,4.5,64.4,72.4,76.8,94.0,26.6,60.2,0.3,1.69,66.0,80.3,74.2,88.2,16.246666666666666,30.692307692307693,4.3076923076923075,28.846153846153847,6.6923076923076925,0.15384615384615385,48.61538461538461,38.38461538461539,1.0,30.11764705882353,19.88235294117647,1.7647058823529411,226.8235294117647
1960,Brandon Aiyuk,SF,2023-24,25,10,13.4,10.3,69.6,80.3,80.9,94.0,24.2,75.8,0.0,1.91,84.7,76.9,74.2,88.2,15.575,33.294117647058826,4.588235294117647,31.294117647058822,6.588235294117647,0.47058823529411764,59.705882352941174,21.764705882352942,0.8823529411764706,30.11764705882353,19.88235294117647,1.7647058823529411,226.8235294117647
1961,Keenan Allen,LAC,2023-24,31,11,16.4,9.0,77.6,84.8,84.8,96.2,64.3,35.1,0.0,2.11,82.2,77.4,77.5,85.8,21.45384615384615,37.0,6.6,35.6,8.5,0.4,75.2,25.1,1.5,41.8235294117647,28.529411764705884,1.5294117647058822,269.6470588235294
1962,Stefon Diggs,BUF,2023-24,30,12,19.7875,11.9,72.5,90.1,90.1,94.4,34.1,65.9,0.0,2.49,84.0,86.0,85.1,85.0,16.105882352941176,37.9375,6.75,35.8125,9.3125,0.6875,89.3125,26.3125,1.4375,35.875,22.5625,2.1875,258.0625
1963,Ja'Marr Chase,CIN,2023-24,23,13,20.2,9.9,68.5,83.3,84.4,93.0,23.0,76.1,0.2,2.02,91.2,71.7,89.4,86.1,16.41875,46.416666666666664,7.25,43.166666666666664,10.583333333333334,0.75,87.16666666666667,34.75,2.0,38.125,26.125,2.1875,265.0
1964,Davante Adams,LV,2023-24,31,14,19.735294117647058,12.8,59.5,90.1,90.5,94.1,30.0,69.6,0.0,2.45,82.8,89.4,69.5,82.8,15.61176470588235,38.64705882352941,5.882352941176471,36.35294117647059,9.882352941176471,0.8235294117647058,89.17647058823529,29.529411764705884,1.2941176470588236,34.470588235294116,21.11764705882353,1.6470588235294117,231.41176470588235
1965,D.K. Metcalf,SEA,2023-24,26,15,13.341176470588236,12.1,64.7,75.3,76.6,94.3,16.8,83.2,0.0,1.81,74.0,71.3,76.1,84.2,14.0875,36.05882352941177,5.294117647058823,34.0,8.176470588235293,0.35294117647058826,61.64705882352941,13.588235294117647,1.588235294117647,33.705882352941174,23.470588235294116,1.7647058823529411,231.41176470588235
1966,Amari Cooper,CLE,2023-24,29,16,14.470588235294118,13.3,61.9,81.2,83.6,93.2,24.9,75.0,0.0,2.06,82.3,78.7,51.0,86.2,15.133333333333333,35.470588235294116,4.588235294117647,33.05882352941177,7.411764705882353,0.5294117647058824,68.23529411764706,17.41176470588235,0.9411764705882353,31.764705882352942,19.705882352941178,1.1176470588235294,202.58823529411765
1970,DeAndre Hopkins,TEN,2023-24,31,20,16.855555555555554,10.7,68.8,72.9,73.5,93.3,27.3,72.7,0.0,1.98,60.5,74.4,71.9,81.3,13.152941176470588,43.111111111111114,7.111111111111111,40.22222222222222,10.333333333333334,0.3333333333333333,79.66666666666667,19.666666666666668,0.6666666666666666,26.823529411764707,16.764705882352942,0.9411764705882353,171.41176470588235
1971,Jakobi Meyers,LV,2023-24,27,21,12.87857142857143,10.2,72.0,75.6,75.8,93.4,69.5,29.6,0.0,1.9,81.0,71.6,69.5,82.8,13.6625,32.357142857142854,4.785714285714286,30.214285714285715,6.642857142857143,0.42857142857142855,57.357142857142854,17.285714285714285,0.5,34.470588235294116,21.11764705882353,1.6470588235294117,231.41176470588235
1972,DeVonta Smith,PHI,2023-24,25,22,14.976470588235294,9.9,72.0,81.0,82.0,94.7,25.1,74.9,0.0,1.98,86.8,77.7,80.6,89.7,14.225,37.470588235294116,5.588235294117647,35.470588235294116,7.764705882352941,0.4117647058823529,70.3529411764706,28.647058823529413,0.7058823529411765,31.529411764705884,20.58823529411765,1.4705882352941178,241.47058823529412
1973,George Pickens,PIT,2023-24,22,23,9.794117647058824,15.6,61.9,68.8,69.3,93.7,13.1,86.6,0.3,1.38,72.7,62.5,73.0,87.9,12.282352941176471,36.411764705882355,3.0588235294117645,34.11764705882353,4.9411764705882355,0.23529411764705882,47.11764705882353,6.470588235294118,0.35294117647058826,33.588235294117645,21.41176470588235,0.7058823529411765,200.64705882352942
1974,Chris Olave,NO,2023-24,23,24,13.213333333333333,14.9,63.2,82.5,82.9,95.8,33.8,66.0,0.2,2.42,80.3,82.1,65.4,86.5,14.45625,30.0,4.8,28.733333333333334,7.6,0.26666666666666666,69.6,14.6,0.6666666666666666,30.11764705882353,19.88235294117647,1.411764705882353,217.1764705882353
1976,Justin Jefferson,MIN,2023-24,24,26,21.688235294117646,10.6,72.7,90.4,90.5,93.8,29.6,69.4,0.0,2.62,88.4,90.4,76.1,82.9,20.22,43.294117647058826,7.529411764705882,40.588235294117645,10.352941176470589,0.47058823529411764,106.41176470588235,37.1764705882353,1.6470588235294117,39.529411764705884,26.352941176470587,1.7647058823529411,263.7647058823529
1978,Courtland Sutton,DEN,2023-24,28,28,10.626666666666667,13.3,60.4,69.3,69.7,93.2,11.3,88.5,0.2,1.55,73.0,65.4,64.5,85.1,11.8875,38.4,4.266666666666667,35.8,7.066666666666666,0.13333333333333333,55.333333333333336,9.0,0.8,33.588235294117645,20.294117647058822,1.0588235294117647,211.2941176470588
1979,Terry McLaurin,WAS,2023-24,28,29,13.470588235294118,13.1,67.0,79.9,83.0,93.9,20.9,78.9,0.0,2.04,76.2,84.7,61.5,81.6,12.305882352941175,36.529411764705884,4.529411764705882,34.294117647058826,6.764705882352941,0.29411764705882354,70.05882352941177,23.294117647058822,0.6470588235294118,32.588235294117645,20.235294117647058,1.411764705882353,204.23529411764707
1982,Jaylen Waddle,MIA,2023-24,25,32,15.24705882352941,12.2,65.8,83.9,85.0,93.7,24.5,74.2,0.0,2.59,70.7,84.3,81.4,85.3,14.185714285714285,32.88235294117647,4.411764705882353,30.823529411764707,6.705882352941177,0.47058823529411764,79.76470588235294,30.647058823529413,0.47058823529411764,34.35294117647059,21.647058823529413,1.7647058823529411,265.3529411764706
1983,Chris Godwin,TB,2023-24,27,33,14.853333333333333,6.0,75.9,75.1,76.4,93.6,72.9,26.7,0.2,1.76,71.0,76.6,52.2,90.8,12.305882352941175,41.4,6.933333333333334,38.733333333333334,9.133333333333333,0.2,68.2,34.8,1.0,44.1764705882353,29.352941176470587,1.5294117647058822,269.7647058823529
1984,Tyler Lockett,SEA,2023-24,31,34,14.83125,11.4,77.1,78.9,78.7,94.3,42.4,56.0,0.9,1.94,59.3,78.8,76.1,84.2,11.905882352941177,35.25,5.25,33.25,6.8125,0.5625,64.5625,17.125,0.5,33.705882352941174,23.470588235294116,1.7647058823529411,231.41176470588235
1985,Brandin Cooks,DAL,2023-24,30,35,11.2,11.9,63.6,72.3,71.9,94.9,24.7,74.9,0.2,1.64,62.5,70.1,68.6,86.7,10.825,34.61538461538461,4.3076923076923075,32.84615384615385,6.769230769230769,0.23076923076923078,53.76923076923077,15.23076923076923,0.7692307692307693,32.705882352941174,20.88235294117647,1.6470588235294117,219.76470588235293
1987,Garrett Wilson,NYJ,2023-24,23,36,12.688235294117646,11.0,59.7,82.7,85.9,96.7,36.1,62.6,1.3,1.85,88.4,81.4,75.9,84.5,12.541176470588235,36.1764705882353,4.882352941176471,35.0,8.176470588235293,0.23529411764705882,64.88235294117646,22.88235294117647,1.1176470588235294,36.88235294117647,21.0,0.8823529411764706,219.0
1988,Gabe Davis,BUF,2023-24,24,38,11.44,16.3,51.6,64.2,64.1,94.5,9.4,90.1,0.5,1.43,59.6,65.5,85.1,85.0,9.494117647058824,41.13333333333333,3.2,38.86666666666667,6.2,0.4666666666666667,55.666666666666664,9.4,0.8666666666666667,35.875,22.5625,2.1875,258.0625
1989,Romeo Doubs,GB,2023-24,23,39,7.815384615384615,9.8,65.6,62.6,62.0,94.3,22.4,77.6,0.0,1.36,63.6,58.6,77.1,88.5,10.258823529411766,25.46153846153846,3.230769230769231,24.0,4.923076923076923,0.23076923076923078,32.69230769230769,14.923076923076923,0.6153846153846154,33.11764705882353,21.41176470588235,1.588235294117647,213.64705882352942
1990,Rashid Shaheed,NO,2023-24,25,40,8.375,11.6,82.4,80.8,78.6,97.4,25.9,73.6,0.0,2.59,70.7,82.9,65.4,86.5,10.373333333333333,16.083333333333332,2.3333333333333335,15.666666666666666,2.8333333333333335,0.16666666666666666,40.583333333333336,14.416666666666666,0.08333333333333333,30.11764705882353,19.88235294117647,1.411764705882353,217.1764705882353
1991,Cooper Kupp,LAR,2023-24,30,41,22.37777777777778,7.5,78.9,86.3,88.1,96.3,55.6,43.3,0.0,2.4,66.5,87.7,67.6,81.8,13.700000000000001,39.0,8.333333333333334,37.55555555555556,10.555555555555555,0.6666666666666666,90.22222222222223,46.55555555555556,1.2222222222222223,31.235294117647058,20.41176470588235,0.9411764705882353,182.8235294117647
1992,Drake London,ATL,2023-24,22,42,10.505882352941176,11.2,63.2,83.2,85.3,95.4,21.6,78.4,0.0,2.07,83.7,85.2,60.1,88.4,10.9,25.823529411764707,4.235294117647059,24.647058823529413,6.705882352941177,0.23529411764705882,50.94117647058823,13.588235294117647,0.9411764705882353,24.41176470588235,15.117647058823529,1.0,158.76470588235293
1993,Diontae Johnson,PIT,2023-24,27,43,10.629411764705882,10.7,61.0,69.6,69.9,93.2,13.1,86.9,0.0,1.44,71.9,68.2,73.0,87.9,11.746153846153845,38.76470588235294,5.0588235294117645,36.11764705882353,8.294117647058824,0.0,51.88235294117647,14.294117647058824,0.9411764705882353,33.588235294117645,21.41176470588235,0.7058823529411765,200.64705882352942
1994,Darius Slayton,NYG,2023-24,26,44,8.025,12.6,65.7,68.5,69.3,94.0,28.3,71.0,0.5,1.79,73.4,67.0,71.1,82.8,8.882352941176471,26.9375,2.875,25.3125,4.375,0.125,45.25,16.6875,0.1875,30.58823529411765,20.352941176470587,1.0,185.7058823529412
1995,Tee Higgins,CIN,2023-24,24,45,13.80625,11.6,71.2,77.1,77.6,95.0,19.3,80.4,0.4,1.92,84.3,67.8,89.4,86.1,11.466666666666667,35.3125,4.625,33.5625,6.5,0.4375,64.3125,17.5,0.625,38.125,26.125,2.1875,265.0
1996,Curtis Samuel,WAS,2023-24,27,46,10.370588235294118,6.9,73.6,70.5,70.2,93.6,71.2,25.3,0.2,1.28,72.2,67.3,61.5,81.6,9.825,32.11764705882353,3.764705882352941,30.058823529411764,5.117647058823529,0.23529411764705882,38.529411764705884,17.235294117647058,0.5294117647058824,32.588235294117645,20.235294117647058,1.411764705882353,204.23529411764707
1997,Christian Kirk,JAX,2023-24,27,47,14.229411764705883,9.7,68.3,74.2,76.1,94.9,75.2,23.7,0.3,1.79,89.1,68.9,73.1,87.4,12.525,38.411764705882355,4.9411764705882355,36.470588235294116,7.235294117647059,0.47058823529411764,65.17647058823529,22.764705882352942,1.2941176470588236,35.05882352941177,23.176470588235293,1.4705882352941178,232.88235294117646
1999,Josh Reynolds,DET,2023-24,28,49,7.421428571428572,13.2,67.9,64.1,64.2,94.8,36.5,63.5,0.0,1.25,59.5,61.3,71.6,85.9,7.576470588235295,28.928571428571427,2.7142857142857144,27.428571428571427,4.0,0.21428571428571427,34.214285714285715,8.357142857142858,0.9285714285714286,34.588235294117645,22.529411764705884,1.7058823529411764,251.8235294117647
2000,Jerry Jeudy,DEN,2023-24,24,50,13.613333333333333,12.1,68.0,78.4,77.9,94.4,54.1,45.9,0.0,2.18,86.6,72.8,64.5,85.1,8.8625,31.933333333333334,4.533333333333333,30.133333333333333,6.666666666666667,0.4,65.8,27.866666666666667,0.6666666666666666,33.588235294117645,20.294117647058822,1.0588235294117647,211.2941176470588
2002,Marquise Brown,ARI,2023-24,26,52,13.0,11.7,65.0,69.2,69.6,94.1,35.0,64.6,0.0,1.44,80.2,65.5,57.7,85.2,9.62142857142857,43.583333333333336,5.583333333333333,41.0,8.583333333333334,0.25,59.083333333333336,20.25,0.8333333333333334,39.05882352941177,25.470588235294116,1.0,213.2941176470588
2005,Tyler Boyd,CIN,2023-24,29,55,10.44375,9.9,72.5,71.1,70.8,93.0,84.4,15.1,0.5,1.36,67.1,68.9,89.4,86.1,8.51764705882353,37.625,3.625,35.0,5.0,0.3125,47.625,15.375,0.75,38.125,26.125,2.1875,265.0
